,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.1_x,Unnamed: 0_x,capture_id,image_rank_in_capture,image_path_rel,Unnamed: 0.1_y,Unnamed: 0_y,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,p_users_identified_this_species,pielous_evenness_index,question__horns_visible,labels,label,file,bbox,max_detection_conf,question__species
1675,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,63754,304496,6977830,298791,SER_S11#K04#2#113,3,SER_S11/K04/K04_R2/SER_S11_K04_R2_IMAG0274.JPG,2615259,117874,SER_S11,K04,2,113,2015-11-08,12:53:36,29744343,11-50,11-50,11-50,0.56,0.11,0.22,1.0,0.11,0.0,0.9,0.47,,13,2.0,SER_S11/K04/K04_R2/SER_S11_K04_R2_IMAG0274.JPG,"[0.004, 0.008, 0.419, 0.989]",0.998,wildebeest
3347,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,112033,89415,6767374,88335,SER_S11#D04#2#46,1,SER_S11/D04/D04_R2/SER_S11_D04_R2_IMAG0089.JPG,2532905,35520,SER_S11,D04,2,46,2015-11-24,03:24:04,19249552,1,1,1,0.54,0.08,0.15,0.38,0.0,0.0,1.0,0.0,,12,,SER_S11/D04/D04_R2/SER_S11_D04_R2_IMAG0089.JPG,"[0.001, 0, 0.449, 0.944]",0.999,hippopotamus
2735,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,43246,32894,6711530,32491,SER_S11#C02#1#478,1,SER_S11/C02/C02_R1/SER_S11_C02_R1_IMAG1151.JPG,2509939,12554,SER_S11,C02,1,478,2015-10-09,12:46:51,18878205,4,3,1,0.73,0.0,0.2,0.13,0.07,0.0,0.75,0.72,,1,15.0,SER_S11/C02/C02_R1/SER_S11_C02_R1_IMAG1151.JPG,"[0.923, 0.433, 0.069, 0.058]",0.994,zebra
9946,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,12480,413231,7085873,406834,SER_S11#N06#1#253,1,SER_S11/N06/N06_R1/SER_S11_N06_R1_IMAG0698.JPG,2654249,156864,SER_S11,N06,1,253,2015-09-30,10:48:44,31507669,11-50,7,6,1.0,0.12,0.25,0.12,0.12,0.0,1.0,0.0,,35,,SER_S11/N06/N06_R1/SER_S11_N06_R1_IMAG0698.JPG,"[0, 0.382, 0.619, 0.614]",0.999,gazellethomsons
4988,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,199930,6876280,197241,SER_S11#H02#1#440,1,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1071.JPG,2574963,77578,SER_S11,H02,1,440,2015-08-16,09:04:51,27827416,4,4,1,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.44,,1,15.0,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1071.JPG,"[0.543, 0.399, 0.457, 0.406]",0.999,zebra
9221,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,112335,305641,6978966,299927,SER_S11#K06#1#333,1,SER_S11/K06/K06_R1/SER_S11_K06_R1_IMAG0874.JPG,2615693,118308,SER_S11,K06,1,333,2015-10-30,20:22:47,29744772,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/K06/K06_R1/SER_S11_K06_R1_IMAG0874.JPG,"[0.781, 0.515, 0.204, 0.189]",0.998,zebra
6138,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,115421,89220,6767181,88142,SER_S11#D04#1#84,1,SER_S11/D04/D04_R1/SER_S11_D04_R1_IMAG0211.JPG,2532791,35406,SER_S11,D04,1,84,2015-08-25,14:21:48,19249438,5,4,1,0.36,0.0,0.79,0.71,0.0,0.14,0.78,0.71,,2,,SER_S11/D04/D04_R1/SER_S11_D04_R1_IMAG0211.JPG,"[0.34, 0.418, 0.655, 0.544]",0.999,warthog
4325,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,17818,289062,6963126,284087,SER_S11#J12#1#60,2,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0168.JPG,2609590,112205,SER_S11,J12,1,60,2015-09-20,12:31:31,29738918,2,2,2,0.56,0.0,0.67,0.89,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0168.JPG,"[0.869, 0.527, 0.069, 0.067]",0.912,zebra
7087,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,12590,181564,6858339,179300,SER_S11#G05#1#918,2,SER_S11/G05/G05_R1/SER_S11_G05_R1_IMAG2398.JPG,2568241,70856,SER_S11,G05,1,918,2015-08-18,13:00:02,21958505,1,1,1,0.56,0.0,0.0,0.67,0.0,0.0,0.5,0.83,,2,,SER_S11/G05/G05_R1/SER_S11_G05_R1_IMAG2398.JPG,"[0.927, 0.159, 0.012, 0.023]",0.604,warthog
6461,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,36188,417264,7089806,410767,SER_S11#N09#2#158,3,SER_S11/N09/N09_R2/SER_S11_N09_R2_IMAG0468.JPG,2655699,158314,SER_S11,N09,2,158,2015-10-12,13:56:26,31510115,1,1,1,0.43,0.0,0.14,0.86,0.0,0.0,0.78,0.76,,32,,SER_S11/N09/N09_R2/SER_S11_N09_R2_IMAG0468.JPG,"[0.091, 0.346, 0.908, 0.654]",0.999,gazellegrants
4550,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,45615,93025,6770927,91888,SER_S11#E02#1#13,2,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG0035.JPG,2534887,37502,SER_S11,E02,1,13,2015-08-02,17:04:23,21923626,1,1,1,0.33,0.0,0.0,1.0,0.0,0.17,0.38,0.9,0.83,11,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG0035.JPG,"[0.946, 0.248, 0.053, 0.684]",0.994,impala
5688,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,105895,262454,6936888,257849,SER_S11#J03#2#292,3,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0711.JPG,2600082,102697,SER_S11,J03,2,292,2015-11-08,10:28:29,27912928,1,1,1,0.86,0.14,0.14,0.0,0.0,0.0,1.0,0.88,,6,10.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0711.JPG,"[0.11, 0.507, 0.033, 0.026]",0.289,birdother
8217,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,74732,497925,7169910,490871,SER_S11#S09#2#260,2,SER_S11/S09/S09_R2/SER_S11_S09_R2_IMAG0764.JPG,2684475,187090,SER_S11,S09,2,260,2015-11-23,11:16:26,31698457,51+,51+,3,0.5,0.25,1.0,0.75,0.0,0.12,0.8,0.58,,13,2.0,SER_S11/S09/S09_R2/SER_S11_S09_R2_IMAG0764.JPG,"[0.054, 0.788, 0.187, 0.212]",0.976,wildebeest
2103,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,59353,98274,6775917,96878,SER_S11#E02#2#816,2,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG2358.JPG,2536751,39366,SER_S11,E02,2,816,2015-11-22,14:22:59,21925404,1,1,1,0.45,0.0,0.0,0.73,0.0,0.0,0.65,0.69,,16,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG2358.JPG,"[0.139, 0.451, 0.13, 0.098]",0.99,dikdik
5336,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,205736,6881581,202542,SER_S11#H04#1#222,3,SER_S11/H04/H04_R1/SER_S11_H04_R1_IMAG0629.JPG,2577171,79786,SER_S11,H04,1,222,2015-08-26,08:31:26,27831276,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.91,,39,,SER_S11/H04/H04_R1/SER_S11_H04_R1_IMAG0629.JPG,"[0.338, 0.565, 0.069, 0.063]",0.998,topi
6134,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,98506,95287,6773011,93972,SER_S11#E02#1#760,3,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2119.JPG,2535694,38309,SER_S11,E02,1,760,2015-09-09,16:00:31,21924373,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.56,,16,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2119.JPG,"[0.571, 0.449, 0.078, 0.177]",0.985,dikdik
7132,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,75085,333623,7006890,327851,SER_S11#K12#2#955,3,SER_S11/K12/K12_R2/SER_S11_K12_R2_IMAG2586.JPG,2625500,128115,SER_S11,K12,2,955,2015-11-03,12:31:42,29766775,11-50,11-50,11-50,0.83,0.0,0.17,0.0,0.0,0.0,0.75,0.67,,13,2.0,SER_S11/K12/K12_R2/SER_S11_K12_R2_IMAG2586.JPG,"[0.934, 0.559, 0.039, 0.029]",0.932,wildebeest
10223,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,79303,496769,7168814,489775,SER_S11#S09#1#96,2,SER_S11/S09/S09_R1/SER_S11_S09_R1_IMAG0269.JPG,2684074,186689,SER_S11,S09,1,96,2015-08-30,13:56:14,31697253,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.44,0.88,0.5,11,,SER_S11/S09/S09_R1/SER_S11_S09_R1_IMAG0269.JPG,"[0.385, 0.044, 0.611, 0.946]",0.999,impala
1837,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,11070,96055,6773749,94710,SER_S11#E02#2#69,1,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0190.JPG,2535987,38602,SER_S11,E02,2,69,2015-10-20,11:14:08,21924656,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.77,0.91,11,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0190.JPG,"[0.186, 0.009, 0.383, 0.743]",0.999,impala
8248,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,88310,146454,6823840,144801,SER_S11#F05#1#214,2,SER_S11/F05/F05_R1/SER_S11_F05_R1_IMAG0580.JPG,2554741,57356,SER_S11,F05,1,214,2015-08-21,10:07:59,21943851,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,0.47,0.8,,39,,SER_S11/F05/F05_R1/SER_S11_F05_R1_IMAG0580.JPG,"[0.796, 0.537, 0.059, 0.092]",0.984,topi
8522,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,95883,317585,6990874,311835,SER_S11#K09#2#140,3,SER_S11/K09/K09_R2/SER_S11_K09_R2_IMAG0413.JPG,2619755,122370,SER_S11,K09,2,140,2015-09-18,11:32:27,29761014,1,1,1,0.38,0.25,0.25,0.12,0.0,0.0,0.89,0.5,,2,,SER_S11/K09/K09_R2/SER_S11_K09_R2_IMAG0413.JPG,"[0, 0.453, 0.774, 0.547]",0.999,warthog
9690,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,70073,365467,7038435,359396,SER_S11#M07#1#13,2,SER_S11/M07/M07_R1/SER_S11_M07_R1_IMAG0033.JPG,2636613,139228,SER_S11,M07,1,13,2015-07-06,17:33:14,29790953,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.92,0.0,33,11.0,SER_S11/M07/M07_R1/SER_S11_M07_R1_IMAG0033.JPG,"[0.967, 0.59, 0.033, 0.247]",0.943,eland
607,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,11841,441966,7114216,435177,SER_S11#P05#1#39,1,SER_S11/P05/P05_R1/SER_S11_P05_R1_IMAG0107.JPG,2664665,167280,SER_S11,P05,1,39,2015-08-09,13:29:49,31553005,2,2,2,0.0,0.0,1.0,0.0,0.0,0.29,0.78,0.62,,2,,SER_S11/P05/P05_R1/SER_S11_P05_R1_IMAG0107.JPG,"[0.667, 0.41, 0.103, 0.058]",0.987,warthog
6366,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,95245,6772972,93933,SER_S11#E02#1#746,2,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2080.JPG,2535679,38294,SER_S11,E02,1,746,2015-09-07,08:49:25,21924359,2,1,1,0.0,0.23,1.0,0.0,0.0,0.08,1.0,0.0,,29,1.0,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG2080.JPG,"[0.173, 0.582, 0.139, 0.159]",0.991,monkey
1093,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,34104,93716,6771575,92536,SER_S11#E02#1#246,1,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG0683.JPG,2535135,37750,SER_S11,E02,1,246,2015-08-16,06:28:08,21923859,1,1,1,0.3,0.0,0.0,0.9,0.0,0.0,0.59,0.72,,16,,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG0683.JPG,"[0.691, 0.47, 0.043, 0.121]",0.984,dikdik
9192,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,15768,446784,7119003,439964,SER_S11#P06#1#268,1,SER_S11/P06/P06_R1/SER_S11_P06_R1_IMAG0703.JPG,2666424,169039,SER_S11,P06,1,268,2015-08-12,22:36:12,31555478,1,1,1,0.2,0.0,1.0,0.0,0.0,0.0,0.62,0.82,,20,20.0,SER_S11/P06/P06_R1/SER_S11_P06_R1_IMAG0703.JPG,"[0.178, 0.497, 0.1, 0.113]",0.999,fox
6678,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,33357,301297,6974910,295871,SER_S11#K03#1#443,2,SER_S11/K03/K03_R1/SER_S11_K03_R1_IMAG1073.JPG,2614060,116675,SER_S11,K03,1,443,2015-08-31,15:28:59,29743237,11-50,8,1,0.2,0.2,0.9,0.5,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/K03/K03_R1/SER_S11_K03_R1_IMAG1073.JPG,"[0.607, 0.49, 0.271, 0.255]",0.998,zebra
9188,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,73872,412361,7085036,405997,SER_S11#N05#2#682,2,SER_S11/N05/N05_R2/SER_S11_N05_R2_IMAG1880.JPG,2653937,156552,SER_S11,N05,2,682,2015-12-12,13:08:01,31507029,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.79,,2,,SER_S11/N05/N05_R2/SER_S11_N05_R2_IMAG1880.JPG,"[0.931, 0.51, 0.067, 0.05]",0.719,warthog
4487,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,37102,279,6679315,276,SER_S11#B03#1#144,1,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0278.JPG,2497529,144,SER_S11,B03,1,144,2015-08-21,07:46:04,18837623,1,1,1,0.06,0.0,1.0,0.0,0.0,0.06,0.8,0.51,1.0,11,,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0278.JPG,"[0.678, 0.422, 0.29, 0.414]",0.982,impala
160,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,61525,113210,6790711,111672,SER_S11#E04#2#482,2,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG1282.JPG,2542291,44906,SER_S11,E04,2,482,2015-12-28,06:42:25,21931269,1,1,1,0.89,0.0,0.0,0.11,0.0,0.0,0.5,0.87,0.0,11,,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG1282.JPG,"[0.334, 0.132, 0.666, 0.865]",0.999,impala
203,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,86007,263210,6937623,258584,SER_S11#J03#2#604,2,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG1446.JPG,2600401,103016,SER_S11,J03,2,604,2015-11-22,14:58:04,27913452,2,2,1,0.38,0.0,0.5,0.5,0.0,0.0,0.89,0.58,,7,19.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG1446.JPG,"[0.154, 0.487, 0.188, 0.21]",0.987,baboon
7420,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,44966,112746,6790247,111208,SER_S11#E04#2#324,2,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG0818.JPG,2542133,44748,SER_S11,E04,2,324,2015-12-23,18:49:06,21931100,1,1,1,0.18,0.0,0.82,0.0,0.0,0.0,0.61,0.69,0.91,11,,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG0818.JPG,"[0.65, 0.397, 0.166, 0.393]",0.996,impala
6216,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,94205,6772041,93002,SER_S11#E02#1#413,2,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG1149.JPG,2535310,37925,SER_S11,E02,1,413,2015-08-22,11:43:22,21924026,8,1,1,0.44,0.0,0.67,0.11,0.0,0.0,0.6,0.76,,1,15.0,SER_S11/E02/E02_R1/SER_S11_E02_R1_IMAG1149.JPG,"[0.086, 0.426, 0.026, 0.028]",0.643,zebra
4933,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,101922,6779543,100504,SER_S11#E03#1#429,2,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG1005.JPG,2538065,40680,SER_S11,E03,1,429,2015-09-09,14:49:17,21926765,2,2,1,0.0,0.0,1.0,0.08,0.0,0.0,0.76,0.99,,2,,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG1005.JPG,"[0.436, 0.535, 0.296, 0.262]",0.975,warthog
2934,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,96845,305301,6978630,299591,SER_S11#K06#1#204,2,SER_S11/K06/K06_R1/SER_S11_K06_R1_IMAG0538.JPG,2615562,118177,SER_S11,K06,1,204,2015-10-15,17:29:21,29744643,2,2,1,0.78,0.0,0.22,0.33,0.0,0.0,1.0,0.0,,10,,SER_S11/K06/K06_R1/SER_S11_K06_R1_IMAG0538.JPG,"[0.466, 0.0, 0.526, 0.988]",0.998,giraffe
7713,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,16917,198098,6874625,195586,SER_S11#H01#1#420,2,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0996.JPG,2574230,76845,SER_S11,H01,1,420,2015-09-01,18:12:57,27734902,2,1,1,0.2,0.0,1.0,0.0,0.0,0.0,0.5,0.85,0.0,11,,SER_S11/H01/H01_R1/SER_S11_H01_R1_IMAG0996.JPG,"[0.001, 0.323, 0.279, 0.484]",0.999,impala
2435,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,88039,477209,7149302,470263,SER_S11#R08#1#213,3,SER_S11/R08/R08_R1/SER_S11_R08_R1_IMAG0544.JPG,2677265,179880,SER_S11,R08,1,213,2015-09-25,18:15:18,31602219,1,1,1,0.25,0.0,0.75,0.0,0.0,0.0,0.5,0.89,0.0,11,,SER_S11/R08/R08_R1/SER_S11_R08_R1_IMAG0544.JPG,,0.0,impala
1230,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,115019,101015,6778643,99604,SER_S11#E03#1#45,3,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG0104.JPG,2537680,40295,SER_S11,E03,1,45,2015-08-08,16:55:55,21926355,1,1,1,0.25,0.0,0.85,0.05,0.0,0.0,1.0,0.0,,2,,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG0104.JPG,"[0.0, 0.749, 0.149, 0.212]",0.99,warthog
8890,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,94578,227005,6902549,223510,SER_S11#H13#1#1369,2,SER_S11/H13/H13_R1/SER_S11_H13_R1_IMAG3811.JPG,2584525,87140,SER_S11,H13,1,1369,2015-11-04,15:15:27,27846098,11-50,11-50,3,0.71,0.29,0.57,0.86,0.14,0.0,0.78,0.62,,13,2.0,SER_S11/H13/H13_R1/SER_S11_H13_R1_IMAG3811.JPG,"[0.672, 0.465, 0.15, 0.111]",0.835,wildebeest
3046,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,33466,429024,7101497,422458,SER_S11#O07#1#1898,3,SER_S11/O07/O07_R1/SER_S11_O07_R1_IMAG05523.JPG,2659813,162428,SER_S11,O07,1,1898,2015-09-10,12:31:20,31542728,5,5,5,0.4,0.0,0.2,0.8,0.0,0.0,0.83,0.65,,35,,SER_S11/O07/O07_R1/SER_S11_O07_R1_IMAG05523.JPG,"[0.157, 0.432, 0.069, 0.055]",0.998,gazellethomsons
9894,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,110670,336395,7009656,330617,SER_S11#K13#1#434,2,SER_S11/K13/K13_R1/SER_S11_K13_R1_IMAG1120.JPG,2626443,129058,SER_S11,K13,1,434,2015-09-19,07:34:14,29767716,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.88,,2,,SER_S11/K13/K13_R1/SER_S11_K13_R1_IMAG1120.JPG,"[0.301, 0.514, 0.137, 0.118]",0.986,warthog
6037,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,89866,289144,6963205,284166,SER_S11#J12#1#88,3,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0247.JPG,2609619,112234,SER_S11,J12,1,88,2015-09-22,14:26:56,29738946,2,2,1,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,,2,,SER_S11/J12/J12_R1/SER_S11_J12_R1_IMAG0247.JPG,"[0.0, 0.588, 0.709, 0.411]",0.999,warthog
8076,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,17939,96312,6773988,94949,SER_S11#E02#2#154,3,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0429.JPG,2536078,38693,SER_S11,E02,2,154,2015-10-30,12:32:05,21924741,1,1,1,0.82,0.0,0.18,0.0,0.09,0.0,0.55,0.75,0.0,11,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0429.JPG,"[0.002, 0.052, 0.701, 0.946]",0.999,impala
6762,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,109196,132158,6809578,130539,SER_S11#F02#1#139,2,SER_S11/F02/F02_R1/SER_S11_F02_R1_IMAG0287.JPG,2548928,51543,SER_S11,F02,1,139,2015-08-27,10:40:10,21938048,1,1,1,0.4,0.0,0.6,0.0,0.0,,0.36,0.88,,13,2.0,SER_S11/F02/F02_R1/SER_S11_F02_R1_IMAG0287.JPG,"[0.001, 0, 0.999, 1.0]",0.875,wildebeest
4251,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,80055,116424,6793922,114883,SER_S11#E05#2#47,1,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0128.JPG,2543406,46021,SER_S11,E05,2,47,2015-10-24,13:14:22,21932461,1,1,1,0.63,0.0,0.32,0.42,0.0,0.0,1.0,0.57,,10,,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0128.JPG,"[0.001, 0.014, 0.251, 0.82]",0.998,giraffe
5884,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,35830,115290,6792791,113752,SER_S11#E04#2#1208,2,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG3362.JPG,2543017,45632,SER_S11,E04,2,1208,2016-01-29,12:01:56,21932044,11-50,3,2,0.86,0.0,0.43,0.43,0.0,0.0,0.7,0.83,0.14,11,,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG3362.JPG,"[0.911, 0.482, 0.083, 0.098]",0.765,impala
3293,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,65061,84449,6762507,83468,SER_S11#C13#2#243,3,SER_S11/C13/C13_R2/SER_S11_C13_R2_IMAG0526.JPG,2530973,33588,SER_S11,C13,2,243,2015-10-26,11:07:00,19247653,2,2,1,0.29,0.0,0.14,1.0,0.0,0.0,0.37,0.9,0.86,11,,SER_S11/C13/C13_R2/SER_S11_C13_R2_IMAG0526.JPG,"[0.614, 0.542, 0.277, 0.391]",0.997,impala
4034,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,30529,346831,7020032,340993,SER_S11#L10#2#16,2,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0044.JPG,2630204,132819,SER_S11,L10,2,16,2015-09-11,10:29:43,29771618,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,0.33,0.95,,2,,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0044.JPG,"[0.002, 0.002, 0.716, 0.996]",0.885,warthog
2725,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,77305,168967,6845953,166914,SER_S11#G03#1#719,3,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG1593.JPG,2562938,65553,SER_S11,G03,1,719,2015-08-22,12:40:39,21952126,11-50,3,3,0.58,0.17,1.0,0.25,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG1593.JPG,"[0.473, 0.483, 0.237, 0.26]",0.994,zebra
4290,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,107434,506138,7178123,499084,SER_S11#T11#1#8,2,SER_S11/T11/T11_R1/SER_S11_T11_R1_IMAG0020.JPG,2687953,190568,SER_S11,T11,1,8,2015-09-09,15:10:18,31711042,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.97,,2,,SER_S11/T11/T11_R1/SER_S11_T11_R1_IMAG0020.JPG,"[0, 0.509, 1.0, 0.491]",0.999,warthog
4334,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,111423,479845,7151917,472878,SER_S11#R08#2#992,1,SER_S11/R08/R08_R2/SER_S11_R08_R2_IMAG2443.JPG,2678326,180941,SER_S11,R08,2,992,2015-12-28,23:30:17,31603273,1,1,1,0.4,0.0,0.8,0.0,0.0,0.0,0.71,0.72,,35,,SER_S11/R08/R08_R2/SER_S11_R08_R2_IMAG2443.JPG,"[0.583, 0.404, 0.198, 0.159]",0.995,gazellethomsons
